subhalo_id,subhalo_flag,logmass,logmass0,logmass1,logmass4,SubhaloCM_x,SubhaloCM_y,SubhaloCM_z,SubhaloVel_x,SubhaloVel_y,SubhaloVel_z,SubhaloHalfmassRad,MassInMaxRad,SubhaloVmax,SubhaloVmaxRad
345876,1,10.784058,9.710655000000001,10.733178,9.198699000000001,8032.233887,25293.902344,28999.337891000003,358.41684,124.67781799999999,-411.447784,15.927063,10.391049,76.560783,12.713746
348901,1,12.803011,11.6139,12.755116000000001,11.401094,29240.837891000003,21294.714844,336.359131,-55.921935999999995,-113.18031299999998,83.530785,131.28694199999998,10.745642,399.25073199999997,1.0577530000000002
348902,1,11.729917,10.778307,11.665861999999999,10.132763,28698.826172000005,21187.964844,414.095917,100.520775,89.590416,162.405792,48.914211,10.847521,147.77526899999998,9.7622
348903,1,11.35224,10.285453,11.24521,10.474496,29107.919922000005,21133.570312,425.668396,80.609367,-13.088614999999999,10.88117,12.777641000000001,10.890236,165.671387,8.56985
348905,1,10.956667,9.856581,10.914028,9.103792,29203.908202999995,21149.423828,638.546204,77.090721,-46.80727,-226.06370499999997,19.829714000000003,10.37299,88.333961,9.161619
348906,1,10.78832,10.019145,10.671639,9.602696,28667.335938,21186.359375,388.282196,144.408493,165.917786,268.2995,8.302578,10.571713,106.68229699999999,9.925751
352426,1,12.923505,11.491876,12.889933000000001,11.495173,1606.260864,4397.805664,34323.15625,-31.976688,91.918549,-17.383854,136.03495800000002,10.768486,437.715851,0.927544
355724,1,12.830442999999999,11.715993,12.779406,11.361847000000001,25047.466797,24864.410156,9626.494141,24.588720000000002,-61.547146,-46.799492,92.29386099999999,12.21566,363.676514,37.623497
355726,1,10.843772,9.806027,10.761846,9.746811,25119.5625,24866.832031,9525.963867,-260.832367,-66.790192,-218.040863,7.739321,10.533712,116.87635800000001,7.5768759999999995
358608,1,12.687485,11.398149,12.643201,11.345388,3213.574463,17328.441406,12119.734375,-70.460617,362.44534300000004,54.325989,101.147942,10.528036,343.748657,0.8645370000000001
358609,1,12.294007,10.779932,12.258656,10.970149000000001,3472.6455079999996,17558.574219,12452.31543,-360.394257,283.70752000000005,140.36798100000001,54.09324300000001,10.568069,346.118805,0.9350790000000001
360923,1,12.805302000000001,11.451922,12.758492,11.566935,34191.484375,14521.412109,11292.173828,38.53233,186.79255700000002,-59.258938,105.965469,10.7751,431.36169400000006,0.9697209999999999
360924,1,11.200233,9.983066,11.147942,9.921991,34438.582031,14051.619141,11104.208008,57.694424,169.863159,-201.23318500000002,21.667669,10.471387,112.91590900000001,7.032449000000001
360925,1,10.661727,9.629321000000001,10.423374,10.17751,34202.0625,14487.09668,11301.650391,10.200928999999999,-104.32867399999999,-29.311040999999996,2.831786,10.063957,169.949951,1.214958
360926,1,10.873739,9.82505,10.821535,9.250169,34318.449219,14259.380859,11400.973633,172.74221799999998,459.67510999999996,-109.63016499999999,14.551184,10.435122,89.981842,10.187075
362994,1,12.801497999999999,11.502913000000001,12.767899,11.183467,10522.700195,18183.408203,4308.533691,60.383368999999995,-54.214218,-58.400242000000006,123.230934,10.738878999999999,415.723907,0.9605049999999999
362995,1,11.387617,9.985385,11.271194,10.677621,10569.69043,18207.464844,4280.818359000001,-340.429169,172.365128,-111.172676,8.502345,10.105093,229.23411600000003,0.734118
362996,1,11.002152,9.939882,10.956147999999999,9.142199,10505.235352,17938.285156,4646.800781,43.310909,164.373718,-232.906342,25.100154999999997,10.366816,80.894852,10.769919
362997,1,10.855199,10.049232,10.758555,9.488831,10730.892578,18068.919922,4267.23584,-289.756958,166.42224099999999,-145.379913,12.660739,10.469645,93.03025799999999,10.318893
362998,1,10.62475,9.704956,10.551680000000001,9.162005,10678.228516,18089.773438,4195.388672,81.895485,-252.49032599999998,-126.2658,9.615078,10.263841000000001,81.722565,8.325253
366407,1,12.86738,11.574496,12.833569,11.245365,24936.6875,15194.740234,33990.007812,-52.282963,-22.296235999999997,233.07994100000002,112.74115800000001,11.025785,543.9100950000001,1.086328
366408,1,11.090214999999999,9.918476,11.047577,9.506902,24437.335938,15169.957031,34180.058594,79.96933,64.271828,63.90014300000001,19.721020000000003,10.515236999999999,106.33438100000001,8.772546
368843,1,12.765841,11.529921,12.716475,11.458425,27224.070312,273.51944,9860.930664,14.276285999999999,4.167453,-99.912483,115.646271,10.651943,398.27981600000004,0.8566370000000001
368844,1,11.237314,10.016596,11.164021,10.21491,27265.167969,88.55416899999999,9858.131836,169.680161,157.830399,77.054047,14.218101999999998,10.682362,144.324997,6.9969470000000005
368845,1,10.943203,9.938583,10.874281,9.621967,27479.330077999995,125.734917,9947.420898,-57.87465699999999,-20.398882,-305.599823,13.828884,10.581767999999999,98.532028,11.908244
